,paper,doi,research_field_label
2450,http://orkg.org/orkg/resource/R26797,10.1080/03081069508717556,Science
2451,http://orkg.org/orkg/resource/R26801,10.1007/bfb0055938,Science
2452,http://orkg.org/orkg/resource/R26803,10.1016/s0167-739x(98)00034-x,Science
2453,http://orkg.org/orkg/resource/R26805,10.1016/s0305-0548(98)00100-2,Science
2454,http://orkg.org/orkg/resource/R26808,10.1051/ro:1999101,Science
2455,http://orkg.org/orkg/resource/R26811,10.1007/978-1-4615-1507-4_18,Science
2456,http://orkg.org/orkg/resource/R26814,10.1016/s0377-2217(01)00237-5,Science
2457,http://orkg.org/orkg/resource/R26816,10.1057/palgrave.jors.2601344,Science
2458,http://orkg.org/orkg/resource/R26819,10.1287/trsc.1030.0035,Science
2459,http://orkg.org/orkg/resource/R26821,10.1016/j.tra.2003.08.003,Science
2460,http://orkg.org/orkg/resource/R26823,10.1016/j.endm.2004.06.027,Science
2461,http://orkg.org/orkg/resource/R26828,10.1287/trsc.1030.0050,Science
2462,http://orkg.org/orkg/resource/R26830,10.1057/palgrave.jors.2602421,Science
2463,http://orkg.org/orkg/resource/R26833,10.1007/s10107-005-0611-6,Science
2464,http://orkg.org/orkg/resource/R26836,10.1007/978-0-387-77778-8_1,Science
2465,http://orkg.org/orkg/resource/R26839,10.1002/net.20331,Science
2466,http://orkg.org/orkg/resource/R26841,10.1016/j.cor.2005.08.002,Science
2467,http://orkg.org/orkg/resource/R26844,10.1007/978-3-540-72845-0_12,Science
2468,http://orkg.org/orkg/resource/R26846,10.1016/j.ejor.2007.05.059,Science
2469,http://orkg.org/orkg/resource/R26848,10.1016/j.tre.2008.10.003,Science
2470,http://orkg.org/orkg/resource/R26855,10.1016/s0260-8774(00)00187-4,Science
2471,http://orkg.org/orkg/resource/R26857,10.1023/a:1016516326823,Science
2472,http://orkg.org/orkg/resource/R26859,10.1057/palgrave.jors.2601443,Science
2473,http://orkg.org/orkg/resource/R26861,10.1016/s0377-2217(02)00669-0,Science
2474,http://orkg.org/orkg/resource/R26863,10.1016/j.ejor.2003.08.067,Science
2475,http://orkg.org/orkg/resource/R26865,10.1007/s10100-006-0169-2,Science
2476,http://orkg.org/orkg/resource/R26867,10.1016/j.amc.2006.02.043,Science
2477,http://orkg.org/orkg/resource/R26869,10.1016/j.ejor.2006.10.013,Science
2478,http://orkg.org/orkg/resource/R26873,10.1016/j.cor.2005.10.015,Science
2479,http://orkg.org/orkg/resource/R26875,10.1016/j.ejor.2005.03.059,Science
2480,http://orkg.org/orkg/resource/R26879,10.1016/j.jfranklin.2005.12.002,Science
2481,http://orkg.org/orkg/resource/R26883,10.1287/mnsc.34.8.1005,Science
2482,http://orkg.org/orkg/resource/R26886,10.2307/2582862,Science
2483,http://orkg.org/orkg/resource/R26888,10.2307/3010326,Science
2484,http://orkg.org/orkg/resource/R26890,10.1057/palgrave.jors.2601422,Science
2485,http://orkg.org/orkg/resource/R26893,10.1287/trsc.1030.0063,Science
2486,http://orkg.org/orkg/resource/R26896,10.1016/j.amc.2005.09.040,Science
2487,http://orkg.org/orkg/resource/R26900,10.1061/(asce)0733-947x(2006)132:4(303),Science
2488,http://orkg.org/orkg/resource/R26903,10.1016/j.ejor.2005.10.010,Science
2489,http://orkg.org/orkg/resource/R26906,10.1287/trsc.1070.0190,Science
2490,http://orkg.org/orkg/resource/R26910,10.1287/trsc.1070.0217,Science
2491,http://orkg.org/orkg/resource/R26913,10.1016/j.eswa.2008.10.040,Science
2492,http://orkg.org/orkg/resource/R26916,10.1007/s10732-007-9045-z,Science
2493,http://orkg.org/orkg/resource/R26919,10.1016/s0377-2217(96)00253-6,Science
2494,http://orkg.org/orkg/resource/R26923,10.1016/s0377-2217(99)00235-0,Science
2495,http://orkg.org/orkg/resource/R26925,10.1016/j.ejor.2004.07.077,Science
2496,http://orkg.org/orkg/resource/R26929,10.1287/inte.12.3.1,Science
2497,http://orkg.org/orkg/resource/R26932,10.1016/0377-2217(86)93000-6,Science
2498,http://orkg.org/orkg/resource/R26936,10.1109/17.45262,Science
2499,http://orkg.org/orkg/resource/R26938,10.1016/0167-9236(93)90009-r,Science
2500,http://orkg.org/orkg/resource/R26943,10.1007/bf02023006,Science
2501,http://orkg.org/orkg/resource/R26946,10.2307/2583852,Science
2502,http://orkg.org/orkg/resource/R26950,10.1016/s0377-2217(97)00010-6,Science
2503,http://orkg.org/orkg/resource/R26952,10.1057/palgrave.jors.2600595,Science
2504,http://orkg.org/orkg/resource/R26955,10.1007/978-1-4615-5775-3_11,Science
2505,http://orkg.org/orkg/resource/R26962,10.1016/s0895-7177(02)00271-6,Science
2506,http://orkg.org/orkg/resource/R26966,10.3141/1884-05,Science
2507,http://orkg.org/orkg/resource/R26970,10.1016/j.trb.2005.09.005,Science
2508,http://orkg.org/orkg/resource/R26973,10.1057/palgrave.jors.2602087,Science
2509,http://orkg.org/orkg/resource/R26977,10.1016/j.cor.2005.05.008,Science
2510,http://orkg.org/orkg/resource/R26980,10.1287/inte.1070.0331,Science
2511,http://orkg.org/orkg/resource/R26984,10.1287/trsc.22.3.186,Science
2512,http://orkg.org/orkg/resource/R26987,10.1111/j.1540-5915.1995.tb01434.x,Science
2513,http://orkg.org/orkg/resource/R26990,10.1016/0377-2217(95)00063-v,Science
2514,http://orkg.org/orkg/resource/R26992,10.1080/03088839600000087,Science
2515,http://orkg.org/orkg/resource/R26995,10.1057/jors.1996.19,Science
2516,http://orkg.org/orkg/resource/R26998,10.1287/trsc.31.3.272,Science
2517,http://orkg.org/orkg/resource/R27002,10.1080/03088839800000057,Science
2518,http://orkg.org/orkg/resource/R27005,10.1080/07408179908969843,Science
2519,http://orkg.org/orkg/resource/R27007,10.1111/j.1475-3995.1999.tb00167.x,Science
2520,http://orkg.org/orkg/resource/R27009,10.1016/s0305-0483(99)00054-7,Science
2521,http://orkg.org/orkg/resource/R27011,10.1080/030888300286680,Science
2522,http://orkg.org/orkg/resource/R27013,10.1057/palgrave.ijme.9100018,Science
2523,http://orkg.org/orkg/resource/R27015,10.1080/03088830010020629,Science
2524,http://orkg.org/orkg/resource/R27018,10.1002/nav.10033,Science
2525,http://orkg.org/orkg/resource/R27021,10.1016/s0377-2217(01)00031-5,Science
2526,http://orkg.org/orkg/resource/R27027,10.1287/trsc.1030.0036,Science
2527,http://orkg.org/orkg/resource/R27029,10.1016/s0167-9236(02)00193-8,Science
2528,http://orkg.org/orkg/resource/R27032,10.1007/0-387-25486-2_8,Science
2529,http://orkg.org/orkg/resource/R27034,10.1016/j.cor.2005.05.017,Science
2530,http://orkg.org/orkg/resource/R27037,10.1007/978-3-540-72588-6_160,Science
2531,http://orkg.org/orkg/resource/R27041,10.1147/jrd.2010.2048257,Science
2532,http://orkg.org/orkg/resource/R27043,10.5821/ace.v4i12.2483,Science
2533,http://orkg.org/orkg/resource/R27047,10.1145/3063386,Science
2534,http://orkg.org/orkg/resource/R27049,10.1109/cssim.2009.34,Science
2535,http://orkg.org/orkg/resource/R27051,10.1016/j.energy.2012.09.028,Science
2536,http://orkg.org/orkg/resource/R27057,10.5220/0007382203460353,Science
2537,http://orkg.org/orkg/resource/R27059,10.1109/cloudcom.2012.6427546,Science
2538,http://orkg.org/orkg/resource/R27071,10.1016/0076-6879(87)35064-5,Science
2539,http://orkg.org/orkg/resource/R27074,10.1038/2141302a0,Science
2540,http://orkg.org/orkg/resource/R27077,10.1016/s0076-6879(76)44005-3,Science
2541,http://orkg.org/orkg/resource/R27084,10.1016/0141-0229(88)90018-x,Science
2542,http://orkg.org/orkg/resource/R27087,10.1016/0003-2697(82)90540-1,Science
2543,http://orkg.org/orkg/resource/R27094,10.1016/s0076-6879(74)34009-8,Science
2544,http://orkg.org/orkg/resource/R27100,10.1021/bi00838a026,Science
2545,http://orkg.org/orkg/resource/R27113,10.1139/o79-156,Science
2546,http://orkg.org/orkg/resource/R27121,10.1385/0-89603-386-4:27,Science
2547,http://orkg.org/orkg/resource/R27129,10.2307/3866807,Science
2548,http://orkg.org/orkg/resource/R27131,10.1007/bf02707374,Science
2549,http://orkg.org/orkg/resource/R27134,10.1016/0161-8938(87)90010-x,Science
2550,http://orkg.org/orkg/resource/R27136,10.1007/978-94-017-1288-0_9,Science
2551,http://orkg.org/orkg/resource/R27144,10.1111/j.1467-6435.1988.tb02309.x,Science
2552,http://orkg.org/orkg/resource/R27149,10.2307/1928117,Science
2553,http://orkg.org/orkg/resource/R27151,10.1007/bf02707669,Science
2554,http://orkg.org/orkg/resource/R27153,10.1016/0014-2921(89)90095-0,Science
2555,http://orkg.org/orkg/resource/R27156,10.1093/wber/3.2.263,Science
2556,http://orkg.org/orkg/resource/R27158,10.1016/0164-0704(90)90001-q,Science
2557,http://orkg.org/orkg/resource/R27160,10.1016/0305-750x(90)90055-3,Science
2558,http://orkg.org/orkg/resource/R27163,10.1016/0165-1765(91)90127-7,Science
2559,http://orkg.org/orkg/resource/R27165,10.1080/00036849100000041,Science
2560,http://orkg.org/orkg/resource/R27168,10.3386/w3644,Science
2561,http://orkg.org/orkg/resource/R27172,10.1016/0305-750x(91)90069-t,Science
2562,http://orkg.org/orkg/resource/R27175,10.1016/1062-9408(92)90013-h,Science
2563,http://orkg.org/orkg/resource/R27180,10.1007/bf02707361,Science
2564,http://orkg.org/orkg/resource/R27183,10.1016/0022-1996(93)90050-8,Science
2565,http://orkg.org/orkg/resource/R27185,10.3386/w4335,Science
2566,http://orkg.org/orkg/resource/R27188,10.1016/0261-5606(93)90016-5,Science
2567,http://orkg.org/orkg/resource/R27190,10.2307/2110025,Science
2568,http://orkg.org/orkg/resource/R27193,10.1016/0165-1765(94)90076-0,Science
2569,http://orkg.org/orkg/resource/R27195,10.1016/s1042-4431(97)00012-7,Science
2570,http://orkg.org/orkg/resource/R27198,10.1016/s1042-4431(98)00022-5,Science
2571,http://orkg.org/orkg/resource/R27200,10.1016/s0922-1425(97)00036-4,Science
2572,http://orkg.org/orkg/resource/R27206,10.1016/s0165-1765(01)00414-1,Science
2573,http://orkg.org/orkg/resource/R27209,10.1080/13504850210150906,Science
2574,http://orkg.org/orkg/resource/R27217,10.2139/ssrn.3079180,Science
2575,http://orkg.org/orkg/resource/R27220,10.2139/ssrn.648225,Science
2576,http://orkg.org/orkg/resource/R27222,10.5089/9781498330282.007,Science
2577,http://orkg.org/orkg/resource/R27228,10.1016/j.iref.2006.01.004,Science
2578,http://orkg.org/orkg/resource/R27230,10.1177/223386590500800109,Science
2579,http://orkg.org/orkg/resource/R27238,10.1109/ramech.2008.4681485,Science
2580,http://orkg.org/orkg/resource/R27254,10.1007/978-1-4842-3405-1_4,Science
2581,http://orkg.org/orkg/resource/R27259,10.5772/5618,Science
2582,http://orkg.org/orkg/resource/R27268,10.1016/s0048-7333(99)00069-4,Science
2583,http://orkg.org/orkg/resource/R27270,10.1080/13583883.2001.9967046,Science
2584,http://orkg.org/orkg/resource/R27272,10.1504/ijtg.2004.004551,Science
2585,http://orkg.org/orkg/resource/R27274,10.1007/s10961-006-9061-4,Science
2586,http://orkg.org/orkg/resource/R27276,10.1093/icc/dtm023,Science
2587,http://orkg.org/orkg/resource/R27281,10.2472/jsms1952.9.210,Science
2588,http://orkg.org/orkg/resource/R27283,10.1007/bf02327126,Science
2589,http://orkg.org/orkg/resource/R27285,10.1007/978-94-009-1143-7_143,Science
2590,http://orkg.org/orkg/resource/R27291,10.1016/0025-5416(82)90101-x,Science
2591,http://orkg.org/orkg/resource/R27295,10.1179/sur.1986.2.2.115,Science
2592,http://orkg.org/orkg/resource/R27297,10.1179/sur.1986.2.2.115,Science
2593,http://orkg.org/orkg/resource/R273010,10.1080/22020586.2019.12073094,Science
2594,http://orkg.org/orkg/resource/R273039,10.1051/0004-6361:20021116,Astrophysics and Astronomy
2595,http://orkg.org/orkg/resource/R273041,10.1051/0004-6361:20021116,Astrophysics and Astronomy
2596,http://orkg.org/orkg/resource/R273043,10.1051/0004-6361:20021116,Astrophysics and Astronomy
2597,http://orkg.org/orkg/resource/R273045,10.1051/0004-6361:20021116,Astrophysics and Astronomy
2598,http://orkg.org/orkg/resource/R273047,10.1051/0004-6361:20021116,Astrophysics and Astronomy
2599,http://orkg.org/orkg/resource/R273082,10.1086/383521,Astrophysics and Astronomy
2600,http://orkg.org/orkg/resource/R273099,10.1086/383410,Astrophysics and Astronomy
2601,http://orkg.org/orkg/resource/R273115,10.1016/j.jastp.2006.07.011,Astrophysics and Astronomy
2602,http://orkg.org/orkg/resource/R273129,10.1016/j.pss.2006.11.009,Astrophysics and Astronomy
2603,http://orkg.org/orkg/resource/R273145,10.1086/431933,Astrophysics and Astronomy
2604,http://orkg.org/orkg/resource/R273158,10.1016/j.pss.2006.11.017,Astrophysics and Astronomy
2605,http://orkg.org/orkg/resource/R27316,10.1007/978-94-009-1143-7_105,Science
2606,http://orkg.org/orkg/resource/R273172,10.1016/j.pss.2008.03.008,Astrophysics and Astronomy
2607,http://orkg.org/orkg/resource/R27318,10.1007/978-94-009-1143-7_133,Science
2608,http://orkg.org/orkg/resource/R273186,10.1142/9789812836229_0015,Astrophysics and Astronomy
2609,http://orkg.org/orkg/resource/R27320,10.1016/0013-7944(90)90048-l,Science
2610,http://orkg.org/orkg/resource/R273201,10.1051/0004-6361/200913110,Astrophysics and Astronomy
2611,http://orkg.org/orkg/resource/R273218,10.1002/asna.201211663,Astrophysics and Astronomy
2612,http://orkg.org/orkg/resource/R273233,10.1038/s41550-017-0262-6,Astrophysics and Astronomy
2613,http://orkg.org/orkg/resource/R27325,10.21741/9781945291173-3,Science
2614,http://orkg.org/orkg/resource/R273257,10.1016/j.icarus.2016.07.008,Astrophysics and Astronomy
2615,http://orkg.org/orkg/resource/R273275,10.1029/2020ja028739,Astrophysics and Astronomy
2616,http://orkg.org/orkg/resource/R273323,10.1086/497570,Astrophysics and Astronomy
2617,http://orkg.org/orkg/resource/R273336,10.1051/0004-6361:20077410,Astrophysics and Astronomy
2618,http://orkg.org/orkg/resource/R273350,10.1088/0004-637x/694/2/1293,Astrophysics and Astronomy
2619,http://orkg.org/orkg/resource/R273363,10.1088/0067-0049/187/2/447,Astrophysics and Astronomy
2620,http://orkg.org/orkg/resource/R273379,10.3847/0004-637x/818/2/199,Astrophysics and Astronomy
2621,http://orkg.org/orkg/resource/R273398,10.3847/1538-4357/aa9ff2,Astrophysics and Astronomy
2622,http://orkg.org/orkg/resource/R27341,10.1016/s0921-5093(98)00522-x,Science
2623,http://orkg.org/orkg/resource/R27351,10.1016/s0921-5093(00)01035-2,Science
2624,http://orkg.org/orkg/resource/R27354,10.1046/j.1460-2695.2000.00268.x,Science
2625,http://orkg.org/orkg/resource/R27357,10.1016/s0142-1123(00)00104-3,Science
2626,http://orkg.org/orkg/resource/R27359,10.1002/3527606580.ch39,Science
2627,http://orkg.org/orkg/resource/R27362,10.1002/3527606580.ch40,Science
2628,http://orkg.org/orkg/resource/R27366,10.1002/3527606580.ch5,Science
2629,http://orkg.org/orkg/resource/R27369,10.1016/s0142-1123(01)00205-5,Science
2630,http://orkg.org/orkg/resource/R27372,10.4028/www.scientific.net/msf.426-432.3981,Science
2631,http://orkg.org/orkg/resource/R27374,10.1243/030932404323042704,Science
2632,http://orkg.org/orkg/resource/R27378,10.1016/j.scriptamat.2004.02.012,Science
2633,http://orkg.org/orkg/resource/R27382,10.1016/j.epsr.2009.10.021,Science
2634,http://orkg.org/orkg/resource/R27384,10.1016/j.ijepes.2010.06.009,Science
2635,http://orkg.org/orkg/resource/R27386,10.1016/j.ijepes.2012.06.065,Science
2636,http://orkg.org/orkg/resource/R27389,10.1109/tpwrs.2003.811005,Science
2637,http://orkg.org/orkg/resource/R27391,10.1016/j.ijepes.2012.04.024,Science
2638,http://orkg.org/orkg/resource/R27394,10.1109/tpwrs.2004.831670,Science
2639,http://orkg.org/orkg/resource/R27396,10.1109/tec.2008.2003205,Science
2640,http://orkg.org/orkg/resource/R27398,10.1109/pes.2009.5275834,Science
2641,http://orkg.org/orkg/resource/R27401,10.1016/j.ijepes.2012.06.032,Science
2642,http://orkg.org/orkg/resource/R27407,10.1115/1.2825923,Science
2643,http://orkg.org/orkg/resource/R27409,10.1016/b978-0-85295-175-0.50054-0,Science
2644,http://orkg.org/orkg/resource/R27429,10.1615/ihtc8.1320,Science
2645,http://orkg.org/orkg/resource/R27447,10.1016/0017-9310(85)90249-2,Science
2646,http://orkg.org/orkg/resource/R27457,10.1016/0017-9310(94)90033-7,Science
2647,http://orkg.org/orkg/resource/R27466,10.3406/rfeco.2003.1482,Science
2648,http://orkg.org/orkg/resource/R27469,10.1111/j.1468-0327.2007.00175.x,Science
2649,http://orkg.org/orkg/resource/R27472,10.2139/ssrn.984683,Science
2650,http://orkg.org/orkg/resource/R27475,10.1007/s11187-009-9246-y,Science
2651,http://orkg.org/orkg/resource/R27480,10.1504/ijhrdm.2009.023452,Science
2652,http://orkg.org/orkg/resource/R27486,10.1016/0306-2619(80)90018-5,Science
2653,http://orkg.org/orkg/resource/R27489,10.1016/b978-0-08-027416-4.50050-8,Science
2654,http://orkg.org/orkg/resource/R27491,10.1016/0140-9883(84)90015-x,Science
2655,http://orkg.org/orkg/resource/R27500,10.1016/0165-0572(92)90010-e,Science
2656,http://orkg.org/orkg/resource/R27503,10.1016/0140-9883(93)90033-n,Science
2657,http://orkg.org/orkg/resource/R27507,10.1016/s0140-6701(97)86140-1,Science
2658,http://orkg.org/orkg/resource/R27511,10.1016/s0140-6701(98)94332-6,Science
2659,http://orkg.org/orkg/resource/R27520,10.1016/s0140-6701(01)80017-5,Science
2660,http://orkg.org/orkg/resource/R27527,10.15421/2019_98,Science
2661,http://orkg.org/orkg/resource/R27536,10.1016/s0140-9883(02)00006-3,Science
2662,http://orkg.org/orkg/resource/R27538,10.1016/s0140-6701(05)81378-5,Science
2663,http://orkg.org/orkg/resource/R27541,10.1016/s0140-9883(03)00056-2,Science
2664,http://orkg.org/orkg/resource/R27543,10.1016/s0140-6701(04)94756-x,Science
2665,http://orkg.org/orkg/resource/R27545,10.1016/s0140-6701(05)81350-5,Science
2666,http://orkg.org/orkg/resource/R27549,10.1016/s0140-9883(03)00032-x,Science
2667,http://orkg.org/orkg/resource/R27553,10.1016/s0140-6701(06)81978-8,Science
2668,http://orkg.org/orkg/resource/R27556,10.1016/j.enpol.2007.03.032,Science
2669,http://orkg.org/orkg/resource/R27558,10.1016/j.energy.2006.01.017,Science
2670,http://orkg.org/orkg/resource/R27560,10.1016/j.enpol.2007.05.008,Science
2671,http://orkg.org/orkg/resource/R27563,10.1016/j.enpol.2006.09.018,Science
2672,http://orkg.org/orkg/resource/R27566,10.1016/j.eneco.2006.04.008,Science
2673,http://orkg.org/orkg/resource/R27568,10.1016/j.eneco.2006.08.010,Science
2674,http://orkg.org/orkg/resource/R27572,10.1016/j.jpolmod.2007.04.010,Science
2675,http://orkg.org/orkg/resource/R27575,10.1016/j.enpol.2008.07.012,Science
2676,http://orkg.org/orkg/resource/R27578,10.1016/j.jpolmod.2008.09.001,Science
2677,http://orkg.org/orkg/resource/R27580,10.1016/j.enpol.2008.11.012,Science
2678,http://orkg.org/orkg/resource/R27582,10.1016/j.apenergy.2008.07.003,Science
2679,http://orkg.org/orkg/resource/R27584,10.1016/j.ecolecon.2007.06.014,Science
2680,http://orkg.org/orkg/resource/R27587,10.1016/j.enpol.2009.03.027,Science
2681,http://orkg.org/orkg/resource/R27591,10.1016/j.enpol.2008.09.077,Science
2682,http://orkg.org/orkg/resource/R27593,10.1016/j.ecolecon.2009.05.011,Science
2683,http://orkg.org/orkg/resource/R27595,10.1016/j.enpol.2010.02.025,Science
2684,http://orkg.org/orkg/resource/R27598,10.1016/j.apenergy.2010.05.004,Science
2685,http://orkg.org/orkg/resource/R27600,10.1016/j.enpol.2010.07.042,Science
2686,http://orkg.org/orkg/resource/R27602,10.1016/j.eneco.2009.09.007,Science
2687,http://orkg.org/orkg/resource/R27604,10.1016/j.enpol.2011.06.032,Science
2688,http://orkg.org/orkg/resource/R27606,10.1016/j.enpol.2011.04.063,Science
2689,http://orkg.org/orkg/resource/R27609,10.1016/j.enpol.2011.01.024,Science
2690,http://orkg.org/orkg/resource/R27611,10.1016/j.egypro.2011.03.356,Science
2691,http://orkg.org/orkg/resource/R27614,10.1016/j.enpol.2012.02.022,Science
2692,http://orkg.org/orkg/resource/R27618,10.1016/j.enpol.2012.08.034,Science
